Line_Item_Quantity,Pack_Price,Unit_Price,Brand,Dosage_Form,Country,Dosage,Item_Description,Weight_Kilograms,PO_SO,Total_Cost
5360,5.94,0.1,Generic,Tablet,Nigeria,100/25mg,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",619,SCMS-185370,37383.79
100000,2.35,0.08,Generic,Capsule,South Africa,50mg,"Efavirenz 50mg, capsule, 30 Caps",5634,SCMS-75440,253326.4
703,7.0,0.12,Videx,Chewable/dispersible tablet,Zimbabwe,25mg,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",162,SCMS-174670,7292.14
54247,7.82,0.26,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",3728,SCMS-68750,428772.26999999996
15,29.0,1.45,Stat-Pak,Test kit,Guyana,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",6,SCMS-115820,761.3900000000001
187,23.26,0.78,Norvir,Tablet,Vietnam,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",16,SCMS-164520,5313.85
179,32.0,1.6,Uni-Gold,Test kit,South Sudan,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",63,SCMS-137170,7883.139999999999
1720,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",424,SCMS-56210,151958.09999999998
9300,3.09,0.05,Generic,Tablet,Rwanda,200mg,"Nevirapine 200mg, tablets, 60 Tabs",550,SCMS-48850,31847.45
2024,70.0,0.7,Determine,Test kit,Tanzania,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",461,SCMS-52775,148880.89
340,29.0,1.45,Stat-Pak,Test kit,Ethiopia,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",151,SCMS-133540,10701.699999999999
1785,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",266,SCMS-68820,153981.0
39,32.0,1.6,Uni-Gold,Test kit,Sudan,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",13,SCMS-120462,1831.79
1000,72.0,0.72,Determine,Test kit,Zimbabwe,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",324,SCMS-50150,75932.93
24192,10.5,0.35,Generic,Tablet - FDC,Vietnam,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",3385,SCMS-210150,263094.75
1575,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",382,SCMS-113690,135207.03
3000,32.0,1.6,Uni-Gold,Test kit,Zambia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",881,SCMS-260220,102777.28
8178,89.0,0.89,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1407,SCMS-80820,744611.82
11668,3.0,0.01,Generic,Oral solution,South Africa,10mg/ml,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",4396,SCMS-68952,38363.06
2400,2.35,0.04,Generic,Tablet,Vietnam,150mg,"Lamivudine 150mg, tablets, 60 Tabs",726,SCMS-69530,13040.3
42074,5.35,0.18,Generic,Tablet - FDC,Rwanda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",4105,SCMS-129870,250793.99999999997
272,6.85,0.11,Norvir,Tablet,Haiti,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",37,SCMS-261300,2587.4700000000003
1592,8.04,0.13,Generic,Tablet,Rwanda,100/25mg,"Lopinavir/Ritonavir 100/25mg, tablets, 60 Tabs",167,SCMS-261760,14735.98
4250,32.0,1.6,Uni-Gold,Test kit,Tanzania,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1386,SCMS-136810,149405.82
3400,29.0,1.45,Stat-Pak,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",1252,SCMS-190720,109543.63
6290,80.0,0.8,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2995,SCMS-141430,561839.42
10817,2.72,0.05,Generic,Tablet,South Africa,200mg,"Nevirapine 200mg, tablets, 60 Tabs",1172,SCMS-104060,48478.51
223,91.5,1.52,Isentress,Tablet,Uganda,400mg,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",21,SCMS-91710,21199.17
185954,2.47,0.04,Generic,Tablet,South Africa,150mg,"Lamivudine 150mg, tablets, 60 Tabs",9019,SCMS-84230,473974.32
176100,2.43,0.04,Generic,Tablet,Rwanda,200mg,"Nevirapine 200mg, tablets, 60 Tabs",24219,SCMS-84980,452581.99
120,4.5,0.04,Generic,Capsule,Haiti,100mg,"Zidovudine 100mg, capsules, 100 Caps",9,SCMS-262950,1361.12
1845,72.0,0.72,Determine,Test kit,Zimbabwe,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1000,SCMS-65350,151967.49
2744,80.0,0.8,Determine,Test kit,Tanzania,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1303,SCMS-157661,242051.71
1558,22.5,0.75,Generic,Tablet,Uganda,300/100mg,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",195,SCMS-149970,38491.87
594,27.6,0.92,Stat-Pak,Test kit,Burundi,300mg,"HIV 1/2, Stat-Pak Dipstick Assay Kit, 30 Tests",63,SCMS-260820,17291.22
517,27.6,0.92,Stat-Pak,Test kit,Burundi,300mg,"HIV 1/2, Stat-Pak Dipstick Assay Kit, 30 Tests",56,SCMS-260810,15098.830000000002
2064,1.43,0.01,Generic,Oral solution,Haiti,10mg/ml,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",751,SCMS-177181,8709.33
38113,4.13,0.14,Generic,Tablet,Rwanda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",3077,SCMS-84950,164245.31
3900,1.85,0.03,Generic,Chewable/dispersible tablet,Côte d'Ivoire,50mg,"Nevirapine 50mg, dispersible tablets, 60 Tabs",321,SCMS-218500,10962.43
32070,2.53,0.04,Generic,Tablet,South Africa,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1727,SCMS-68980,83103.45
1,80.0,0.8,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",822,SCMS-58380,8745.06
9935,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",4038,SCMS-239690,944835.3099999999
4750,80.0,0.8,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1930,SCMS-228070,403403.84
11628,3.0,0.01,Generic,Oral solution,South Africa,10mg/ml,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",4382,SCMS-68980,37113.729999999996
20,60.82,0.2,Kaletra,Oral solution,Guyana,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",52,SCMS-177920,2370.8
11574,7.82,0.26,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",793,SCMS-68720,91620.04
165179,6.49,0.11,Generic,Tablet - FDC,Uganda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",37127,SCMS-198720,1107318.9000000001
20000,8.1,0.13,Generic,Tablet - FDC,Vietnam,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",4168,SCMS-236110,168884.33000000002
20000,33.7,0.28,Aluvia,Tablet,Tanzania,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",4727,SCMS-111640,696696.12
8276,89.0,0.89,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2050,SCMS-115320,761005.9299999999
2000,350.0,3.5,OraQuick,Test kit,Cameroon,300mg,"HIV 1/2, OraQuick Rapid Antibody Kit, 100 Tests",5006,SCMS-200890,789426.0900000001
3073,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1248,SCMS-196561,294437.62
39045,8.21,0.14,Generic,Tablet - FDC,Vietnam,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",5092,SCMS-176270,328268.58
4,8.0,0.08,Determine,Test kit - Ancillary,Sudan,300mg,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",2,SCMS-121840,974.6899999999999
268,30.82,0.1,Kaletra,Oral solution,Tanzania,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",261,SCMS-225810,10837.58
4560,13.67,0.46,Generic,Tablet - FDC,Rwanda,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",561,SCMS-137520,68032.76
57925,2.72,0.05,Generic,Tablet,South Africa,200mg,"Nevirapine 200mg, tablets, 60 Tabs",6220,SCMS-104090,164991.25
60300,3.09,0.05,Generic,Tablet,Rwanda,200mg,"Nevirapine 200mg, tablets, 60 Tabs",3539,SCMS-48940,203461.63
15624,1.45,0.02,Generic,Capsule,Vietnam,30mg,"Stavudine 30mg, capsules, 60 Caps",1056,SCMS-62500,24864.16
5,72.0,0.72,Determine,Test kit,Botswana,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",3,SCMS-64791,1148.06
429,6.85,0.11,Norvir,Tablet,Uganda,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",62,SCMS-142250,4002.99
5500,32.0,1.6,Uni-Gold,Test kit,Zambia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1907,SCMS-53260,194320.8
54008,6.47,0.22,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",3658,SCMS-104020,362804.91000000003
749,32.0,1.6,Uni-Gold,Test kit,South Sudan,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",262,SCMS-147620,28670.62
2578,89.0,0.89,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1427,SCMS-80820,245290.13
504,80.0,0.8,Determine,Test kit,Tanzania,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",204,SCMS-235430,43149.52
3047,80.0,0.8,Determine,Test kit,Uganda,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1323,SCMS-188330,260398.57
33000,1.56,0.05,Generic,Capsule,Ghana,50mg,"Efavirenz 50mg, capsule, 30 Caps",2343,SCMS-235790,71997.47
390,55.5,0.92,Isentress,Tablet,Uganda,400mg,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",39,SCMS-159290,22108.35
625,1.25,0.04,Generic,Chewable/dispersible tablet,South Sudan,50mg,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",34,SCMS-176740,1974.15
250000,8.11,0.14,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",34074,SCMS-219210,2176319.12
70030,7.33,0.12,Generic,Tablet,South Africa,300mg,"Zidovudine 300mg, tablets, 60 Tabs",3534,SCMS-83770,532346.03
2796,80.0,0.8,Determine,Test kit,Burundi,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1133,SCMS-199590,244529.65
110,6.85,0.11,Norvir,Tablet,Rwanda,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",43,SCMS-126450,1800.76
124312,6.65,0.22,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",11603,SCMS-93560,838787.6100000001
60000,11.49,0.38,Generic,Tablet - FDC,Malawi,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",6778,SCMS-163900,705273.0
7000,8.1,0.13,Generic,Tablet - FDC,Vietnam,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",974,SCMS-251670,57827.6
151,15.89,0.26,Generic,Tablet,Vietnam,300mg,"Abacavir 300mg, tablets, 60 Tabs",749,SCMS-69720,9892.95
18000,4.65,0.16,Generic,Tablet - FDC,Zimbabwe,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",1764,SCMS-240580,97745.26
6160,6.5,0.11,Generic,Tablet,Zambia,300mg,"Zidovudine 300mg, tablets, 60 Tabs",356,SCMS-223510,42624.83
78000,2.18,0.04,Generic,Tablet,Zimbabwe,200mg,"Nevirapine 200mg, tablets, 60 Tabs",5163,SCMS-234770,211373.28999999998
168,2.0,0.07,Generic,Capsule,Uganda,50mg,"Efavirenz 50mg, capsule, 30 Caps",8,SCMS-177120,1357.76
82500,6.86,0.23,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",5624,SCMS-93630,574262.45
4817,80.0,0.8,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2305,SCMS-51080,429454.24
20000,13.6,0.15,Generic,Tablet - FDC + co-blister,Swaziland,150/300mg+600mg,"Lamivudine/Zidovudine+Efavirenz 150/300mg+600mg, tablets, co-blister 60+30 Tabs",3295,SCMS-124160,289663.54
250,0.01,0.0,Generic,Tablet,Rwanda,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",24,SCMS-48830,282.73
4500,100.0,1.0,Determine,Test kit,Haiti,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1825,SCMS-225412,468221.42
2835,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1094,SCMS-106740,251574.89
740,37.5,0.31,Generic,Tablet,Haiti,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",203,SCMS-57150,30038.75
7000,32.0,1.6,Uni-Gold,Test kit,Zambia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",2304,SCMS-87280,258008.9
10560,36.16,0.3,Aluvia,Tablet,Côte d'Ivoire,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",2598,SCMS-52640,398471.36
520,32.0,1.6,Uni-Gold,Test kit,Namibia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",177,SCMS-98330,20163.8
120,7.0,0.12,Videx,Chewable/dispersible tablet,Haiti,25mg,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",26,SCMS-138600,1416.35
120,4.51,0.15,Generic,Tablet,South Africa,600mg,"Efavirenz 600mg, tablets, 30 Tabs",10,SCMS-75750,20061.35
150,80.0,0.8,Determine,Test kit,Mali,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",66,SCMS-260740,14585.25
112595,6.47,0.22,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",7991,SCMS-104050,739664.3400000001
11990,24.0,0.8,Bioline,Test kit,Tanzania,300mg,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",3997,SCMS-52770,316944.82
11500,5.43,0.09,Generic,Tablet,Tanzania,300mg,"Zidovudine 300mg, tablets, 60 Tabs",632,SCMS-212160,66690.43
63410,4.39,0.07,Generic,Tablet - FDC,Rwanda,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",6589,SCMS-152980,295835.60000000003
32000,10.02,0.04,Ziagen,Oral solution,South Africa,20mg/ml,"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",12374,SCMS-93470,333034.68
6000,80.0,0.8,Determine,Test kit,Uganda,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2432,SCMS-231340,503672.12
206475,2.43,0.04,Generic,Tablet,Rwanda,200mg,"Nevirapine 200mg, tablets, 60 Tabs",12077,SCMS-84960,522144.35
408,1.9,0.03,Generic,Chewable/dispersible tablet - FDC,Haiti,30/6mg,"Lamivudine/Stavudine 30/6mg, dispersible tablets, 60 Tabs",26,SCMS-138620,1080.92
6360,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2579,SCMS-270770,595465.76
898,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",364,SCMS-196561,86543.5
15945,2.25,0.04,Generic,Tablet,Vietnam,200mg,"Nevirapine 200mg, tablets, 60 Tabs",1479,SCMS-160980,41107.41
1800,80.0,0.8,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",730,SCMS-201220,154529.39
100,350.0,3.5,OraQuick,Test kit,Haiti,300mg,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",240,SCMS-63790,40437.85
10500,32.0,1.6,Uni-Gold,Test kit,Zambia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",3445,SCMS-173910,376078.35
2685,80.0,0.8,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1284,SCMS-64780,237085.08
1251,30.82,0.1,Kaletra,Oral solution,Zimbabwe,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",1254,SCMS-90690,93063.19
9400,1.8,0.03,Generic,Tablet,Vietnam,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1030,SCMS-261460,18533.58
2887,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1247,SCMS-162440,284162.62
2744,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1235,SCMS-162440,270135.54000000004
4095,4.0,0.07,Generic,Chewable/dispersible tablet - FDC,Haiti,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",176,SCMS-180990,19856.28
1100,24.5,24.5,Colloidal Gold,Test kit,Ethiopia,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",780,SCMS-134730,34643.77
2891,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1378,SCMS-118190,290390.63
39554,3.3,0.11,Generic,Tablet,Haiti,600mg,"Efavirenz 600mg, tablets, 30 Tabs",3823,SCMS-262910,141713.59999999998
50,32.0,1.6,Uni-Gold,Test kit,Botswana,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",26,SCMS-77130,2262.7200000000003
2159,23.4,0.39,CareStart,Test kit,Haiti,300mg,"Malaria, Antigen P.f., HRP2 CareStart Kit, 60 Tests",5,SCMS-131050,56233.79
22372,2.92,0.05,Generic,Tablet,South Africa,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2655,SCMS-68950,71836.87
672,5.94,0.1,Generic,Tablet,Ghana,100/25mg,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",88,SCMS-249120,5468.19
1729,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",667,SCMS-106740,153671.71000000002
7031,60.82,0.51,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",1720,SCMS-210040,433478.47
17701,4.51,0.15,Generic,Tablet,South Africa,600mg,"Efavirenz 600mg, tablets, 30 Tabs",1552,SCMS-75660,98117.96999999999
240,80.0,0.8,Determine,Test kit,Swaziland,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",100,SCMS-159091,21501.559999999998
44293,6.86,0.23,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",2951,SCMS-93640,309919.07999999996
2744,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1235,SCMS-162440,270135.59
672,80.0,0.8,Determine,Test kit,Tanzania,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",277,SCMS-235420,58194.75
32400,4.65,0.16,Generic,Tablet - FDC,Cameroon,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",3227,SCMS-204300,177777.16
50000,2.6,0.04,Generic,Tablet,Ethiopia,150mg,"Lamivudine 150mg, tablets, 60 Tabs",2504,SCMS-58060,137634.52
82981,9.36,0.31,Generic,Tablet - FDC,Rwanda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",6683,SCMS-84970,793137.33
915,100.0,1.0,Determine,Test kit,Guyana,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",439,SCMS-115830,103592.92
350,24.5,24.5,Colloidal Gold,Test kit,Haiti,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",240,SCMS-189221,11518.86
10000,89.0,0.89,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2951,SCMS-106790,923392.11
25000,8.36,0.14,Generic,Tablet - FDC,South Africa,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",2275,SCMS-83830,212524.34
21080,9.0,0.15,Generic,Tablet - FDC,Rwanda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1716,SCMS-43860,207166.65
2880,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1249,SCMS-162440,283059.70999999996
300,9.04,0.15,Generic,Tablet,Haiti,100/25mg,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",44,SCMS-58030,3793.39
10000,6.0,0.2,Generic,Tablet,Vietnam,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",865,SCMS-105550,67977.43
768,5.69,0.19,Generic,Tablet,Rwanda,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",55,SCMS-129750,4769.34
2500,20.0,0.67,Generic,Tablet,Côte d'Ivoire,300/100mg,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",343,SCMS-228920,54029.89
1000,32.0,1.6,Uni-Gold,Test kit,Kenya,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",347,SCMS-55901,36322.29
412,32.0,1.6,Uni-Gold,Test kit,Dominican Republic,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",123,SCMS-172491,14576.109999999999
1364,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",553,SCMS-256510,117077.26999999999
724,5.94,0.1,Generic,Tablet,Uganda,100/25mg,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",82,SCMS-244450,5347.34
167716,3.19,0.11,Generic,Tablet,Ghana,600mg,"Efavirenz 600mg, tablets, 30 Tabs",10803,SCMS-245410,560200.26
17337,9.28,0.04,Ziagen,Oral solution,South Africa,20mg/ml,"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",6680,SCMS-104220,164908.72999999998
1900,29.0,1.45,Stat-Pak,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",763,SCMS-188320,62321.79
71348,3.19,0.11,Generic,Tablet,Uganda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4334,SCMS-198700,236025.77
1395,7.71,0.13,Generic,Tablet,Rwanda,100/25mg,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",188,SCMS-126470,13809.07
60678,8.1,0.13,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",8402,SCMS-192030,520404.62999999995
3154,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1279,SCMS-240830,300107.48
1625,13.0,0.43,Generic,Delayed-release capsules,Ethiopia,250mg,"Didanosine 250mg, delayed-release capsules, 30 Caps",111,SCMS-98310,22366.48
2800,5.35,0.18,Generic,Tablet - FDC,Rwanda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",273,SCMS-129870,17965.489999999998
275,77.7,0.78,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",64,SCMS-85440,23733.37
70,20.0,0.8,Bioline,Test kit,Liberia,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",25,SCMS-118680,2051.26
2040,1.51,0.01,Generic,Oral suspension,Haiti,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",820,SCMS-210470,5298.9
51,82.2,0.27,Kaletra,Oral solution,Guyana,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",99,SCMS-116170,5653.93
188,30.82,0.1,Kaletra,Oral solution,Uganda,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",221,SCMS-212630,8353.18
6340,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2571,SCMS-240830,602138.01
384,26.09,0.43,Generic,Capsule,Uganda,150mg,"Atazanavir 150mg, capsules, 60 Caps",40,SCMS-58250,11028.269999999999
132,32.0,1.6,Uni-Gold,Test kit,Sudan,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",50,SCMS-100470,5826.35
47716,3.19,0.11,Generic,Tablet,Ghana,600mg,"Efavirenz 600mg, tablets, 30 Tabs",3077,SCMS-235800,175105.44
23,24.5,24.5,Colloidal Gold,Test kit,Burundi,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",21,SCMS-141800,1891.8899999999999
11022,1.99,0.03,Generic,Chewable/dispersible tablet - FDC,Ghana,30/60mg,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",1976,SCMS-254770,34536.33
100000,7.35,0.24,Generic,Tablet - FDC,Zambia,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",9389,SCMS-134350,787325.34
1000,92.0,0.92,Determine,Test kit,Dominican Republic,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",399,SCMS-117390,100928.37
4657,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2307,SCMS-270771,436633.07
24612,1.45,0.02,Generic,Capsule,Vietnam,30mg,"Stavudine 30mg, capsules, 60 Caps",4762,SCMS-57140,53298.41
33711,2.53,0.04,Generic,Tablet,South Africa,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1810,SCMS-68980,87489.13
