Line_Item_Quantity,Pack_Price,Unit_Price,Brand,Dosage_Form,Country,Dosage,Item_Description,Weight_Kilograms,PO_SO,Total_Cost
15840,10.5,0.35,Generic,Tablet - FDC,Vietnam,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",2517,SCMS-249050,170280.48
200,71.99,0.72,Determine,Test kit,Botswana,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",46,SCMS-18730,15449.220000000001
33216,8.11,0.14,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",4516,SCMS-219220,286195.79
168,6.85,0.11,Norvir,Tablet,Mozambique,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",23,SCMS-187130,2003.8400000000001
3032,80.0,0.8,Determine,Test kit,Uganda,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1317,SCMS-188330,290752.62
635,1.9,0.03,Generic,Chewable/dispersible tablet - FDC,South Sudan,30/60mg,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",59,SCMS-249920,3152.73
3038,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1259,SCMS-189240,262857.76
670,32.0,1.6,Uni-Gold,Test kit,Tanzania,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",234,SCMS-52773,24645.89
1926,2.15,0.01,Generic,Oral solution,Ethiopia,10mg/ml,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",807,SO-1533,6659.2
92500,4.71,0.16,Generic,Tablet,South Africa,600mg,"Efavirenz 600mg, tablets, 30 Tabs",7878,SCMS-103700,444528.23
49467,4.7,0.16,Generic,Tablet - FDC,Zimbabwe,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",8615,SO-43212,282401.02999999997
2800,16.26,0.54,Generic,Tablet,Zimbabwe,600mg,"Efavirenz 600mg, tablets, 30 Tabs",246,SO-415,46749.025
25482,20.48,0.17,Generic,Tablet,Zambia,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",7140,SO-47202,569939.9299999999
2067,12.96,0.22,Generic,Tablet,Uganda,300mg,"Abacavir 300mg, tablets, 60 Tabs",220,SO-43510,28442.33
5291,4.42,0.05,Generic,Capsule,Zimbabwe,200mg,"Efavirenz 200mg, capsule, 90 Caps",800,SCMS-239210,29107.9
173,8.0,0.08,Determine,Test kit - Ancillary,South Sudan,300mg,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",201,SCMS-147641,6510.16
10015,10.92,0.36,Generic,Tablet - FDC,Zambia,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",846,SO-39031,113342.98
33,75.0,3.0,Clearview,Test kit,Namibia,300mg,"HIV 1/2, Clearview Complete Kit, 25 Tests",25,SCMS-45430,2718.41
6778,1.3,0.01,Generic,Oral suspension,Zambia,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 100 ml",1358,SO-47790,11970.759999999998
60,175.0,1.75,Capillus,Test kit,Haiti,300mg,"HIV 1/2, Capillus HIV Kit, 100 Tests",40,SCMS-275,11340.494999999999
738,1.95,0.01,Generic,Oral suspension,"Congo, DRC",10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",112,SO-43750,11128.57
65761,3.73,0.06,Generic,Chewable/dispersible tablet - FDC,Nigeria,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",3156,SO-47287,274353.26
4000,7.3,0.08,Generic,Tablet,Côte d'Ivoire,200mg,"Efavirenz 200mg, scored tablets, 90 Tabs",244,SO-42970,32379.289999999997
1628,1.9,0.01,Generic,Oral solution,Haiti,10mg/ml,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",622,SO-35480,16222.259999999998
50,18.34,0.61,Videx EC,Delayed-release capsules - blister,Uganda,250mg,"Didanosine EC 250mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",2,SCMS-32250,1296.8
7500,80.0,0.8,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2215,SCMS-42981,619150.69
34464,9.0,0.15,Generic,Tablet - FDC,Rwanda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",2768,SCMS-43810,340387.18
2233,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",925,SCMS-173920,195601.95
2180,3.21,0.05,Generic,Tablet,Vietnam,200mg,"Nevirapine 200mg, tablets, 60 Tabs",242,SCMS-23320,12890.57
595,8.51,0.04,Generic,Oral solution,Zimbabwe,20mg/ml,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",236,SO-46960,12368.66
873,26.25,0.88,Truvada,Tablet - FDC,Nigeria,300/200mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",76,SO-27814,30406.969999999998
84,18.9,0.16,Aluvia,Tablet,Uganda,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",9014,SO-45591,2482.48
889,3.6,0.06,Generic,Chewable/dispersible tablet - FDC,Haiti,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",94,SCMS-210541,5554.91
18000,1.45,0.02,Generic,Capsule,Vietnam,30mg,"Stavudine 30mg, capsules, 60 Caps",1390,SCMS-107660,37454.66
155,32.0,1.6,Uni-Gold,Test kit,Rwanda,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",55,SO-826,6094.78
1200,8.15,0.14,Generic,Tablet,Zimbabwe,300mg,"Zidovudine 300mg, tablets, 60 Tabs",70,SO-897,11745.49
23991,11.5,0.38,Generic,Tablet - FDC,Nigeria,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",2096,SO-26250,291565.63
813,3.5,0.06,Generic,Chewable/dispersible tablet - FDC,Zimbabwe,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",60,SCMS-264880,4193.79
116,89.0,0.89,Determine,Test kit,Sudan,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",45,SCMS-120451,12302.68
1573,24.76,0.21,Generic,Tablet,Zimbabwe,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",388,SO-44010,41387.66
150,2.15,0.04,Generic,Tablet - FDC,"Congo, DRC",30/60mg,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",25,SCMS-234290,2087.86
32067,7.2,0.12,Generic,Tablet - FDC,Mozambique,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",2382,SO-15082,235006.85
9576,2.6,0.04,Generic,Tablet,Vietnam,150mg,"Lamivudine 150mg, tablets, 60 Tabs",889,SCMS-23440,32822.24
30000,11.22,0.19,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",4050,SO-37270,353085.18
100,71.99,0.72,Determine,Test kit,Botswana,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",28,SCMS-22700,7851.58
25000,5.36,0.18,Generic,Tablet - FDC,Nigeria,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",5897,SO-42937,152649.09
1116,70.0,0.7,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",255,SCMS-18450,83420.71
5600,1.8,0.03,Generic,Tablet,Vietnam,150mg,"Lamivudine 150mg, tablets, 60 Tabs",606,SCMS-261440,11419.990000000002
7867,7.27,0.12,Generic,Tablet - FDC,Zimbabwe,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",704,SO-42290,82841.26999999999
25741,3.3,0.11,Generic,Tablet,Tanzania,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2210,SCMS-156500,94516.41
23240,33.4,0.28,Generic,Tablet,Rwanda,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",6853,SCMS-84930,859135.64
3000,13.5,0.22,Generic,Tablet - FDC,Vietnam,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",332,SCMS-753,45019.420000000006
2845,80.0,0.8,Determine,Test kit,Uganda,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1239,SCMS-188330,244218.57
2891,1.25,0.04,Generic,Chewable/dispersible tablet,Haiti,50mg,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",156,SCMS-152710,5506.4
5024,4.6,0.08,Generic,Tablet - FDC,Côte d'Ivoire,60/30mg,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",2732,SO-43000,33822.94
4900,30.19,1.01,Truvada,Tablet - FDC,Guyana,300/200mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",390,SCMS-47960,150969.1
1907,15.5,0.26,Generic,Chewable/dispersible tablet,Côte d'Ivoire,200mg,"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",395,SO-34450,30659.010000000002
54247,7.82,0.26,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",3728,SCMS-68750,428772.26999999996
1000,6.2,0.03,Generic,Oral suspension,Vietnam,10mg/ml,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",358,SCMS-13,10812.035
23000,3.95,0.07,Generic,Tablet - FDC,Zimbabwe,60/30mg,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",952,SO-48471,92464.47
10000,7.9,0.13,Generic,Tablet,Zambia,300mg,"Zidovudine 300mg, tablets, 60 Tabs",581,SO-17621,82392.84
17801,4.63,0.15,Generic,Tablet - FDC,Zambia,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",1667,SO-47200,84469.45
9227,6.61,0.11,Generic,Tablet - FDC,Haiti,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",813,SCMS-234040,62975.67
475,1.92,0.01,Generic,Oral suspension,Côte d'Ivoire,10mg/ml,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",170,SO-1144,2214.46
40520,2.26,0.04,Generic,Tablet,Zimbabwe,200mg,"Nevirapine 200mg, tablets, 60 Tabs",20226,SO-43710,112862.23
520,32.0,1.6,Uni-Gold,Test kit,Namibia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",177,SCMS-98330,20163.8
45,1242.53,24.85,Multispot,Test kit,Uganda,300mg,"HIV, Multispot HIV-1/HIV-2 Rapid Test Kit, 50 Tests",68,SCMS-226131,57276.61
1680,8.25,0.28,Generic,Tablet,Vietnam,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",110,SCMS-51780,14678.6
13154,19.92,0.66,Generic,Tablet - FDC,Zambia,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",1456,SO-38950,266541.79
336,7.5,0.12,Generic,Tablet,Vietnam,300mg,"Zidovudine 300mg, tablets, 60 Tabs",18,SCMS-37210,5050.67
240,5.0,0.05,Generic,Test kit - Ancillary,Kenya,300mg,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",751,SO-1390,1391.98
50,72.0,0.72,Determine,Test kit,Guinea,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",32,SCMS-63890,5411.96
7441,8.23,0.27,Generic,Tablet - FDC,Uganda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",656,SO-40230,65717.04000000001
25,0.01,0.0,Uni-Gold,Test kit,Namibia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",10,SCMS-54590,751.68
150000,2.66,0.04,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",8754,SO-36843,407970.14999999997
3,16.5,0.55,Generic,Test kit,Haiti,300mg,"Malaria Antigen P.f Kit, 30 x 1 Test",1,SCMS-131040,1019.12
1000,5.05,0.02,Generic,Oral solution,Vietnam,10mg/ml,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",3822,SCMS-168,30264.655
112,90.0,0.75,Prezista,Tablet,Uganda,300mg,"Darunavir 300mg [Prezista], tablets, 120 Tabs",16,SCMS-52630,11100.7
1800,2.33,0.04,Generic,Tablet,Ethiopia,150mg,"Lamivudine 150mg, tablets, 60 Tabs",74,SO-36680,4733.4
4879,9.81,0.16,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",637,SO-41591,53011.14
7233,80.0,0.8,Determine,Test kit,Zimbabwe,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2933,SCMS-225840,621263.2899999999
28034,6.98,0.23,Generic,Tablet,Rwanda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2268,SCMS-43900,215084.21000000002
9888,6.49,0.11,Generic,Tablet - FDC,Uganda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",858,SCMS-198721,75085.56
5525,11.0,0.18,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1414,SO-41520,64914.4
2555,13.52,0.45,Generic,Tablet - FDC,Mozambique,600/300mg,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",227,SO-47611,34806.3
5000,32.0,1.6,Uni-Gold,Test kit,Zambia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1647,SCMS-120580,180890.58000000002
12560,41.1,0.34,Aluvia,Tablet,Tanzania,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",3073,SCMS-38400,530043.2000000001
2744,2.44,0.01,Generic,Oral solution,Mozambique,10mg/ml,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",998,SO-579,10600.67
3793,13.52,0.45,Generic,Tablet - FDC,Mozambique,600/300mg,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",383,SO-47590,51457.78
85800,3.75,0.06,Generic,Chewable/dispersible tablet - FDC,Nigeria,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",5605,SO-47284,367261.39
2027,4.3,0.07,Generic,Chewable/dispersible tablet - FDC,Nigeria,60/100/12mg,"Lamivudine/Nevirapine/Stavudine 60/100/12mg, dispersible tablets, 60 Tabs",218,SO-43841,10668.7
228,78.72,0.29,Viracept,Tablet,Zambia,250mg,"Nelfinavir (as mesilate) 250mg [Viracept], tablets, 270 Tabs",60,SO-220,19257.605
25000,8.17,0.09,Generic,Capsule,South Africa,200mg,"Efavirenz 200mg, capsule, 90 Caps",3313,SCMS-103490,209276.61000000002
6667,22.0,0.73,First Response,Test kit,Kenya,300mg,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests",2020,SCMS-184970,157537.85
208,33.85,0.56,Reyataz,Capsule,Rwanda,150mg,"Atazanavir 150mg [Reyataz], capsules, 60 Caps",16,SCMS-235970,8005.92
15,31.0,15.5,Uni-Gold,Test kit - Ancillary,Botswana,300mg,"#109436**HIV 1, Uni-Gold Recombigen HIV Control, Vial 2 x 0.5 ml",1,SCMS-57521,1116.97
240,6.85,0.11,Norvir,Tablet,Haiti,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",30,SCMS-177110,2523.64
3355,16.96,0.09,Stocrin/Sustiva,Oral solution,Côte d'Ivoire,30mg/ml,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",1006,SCMS-52610,59543.060000000005
1050,16.25,0.54,Generic,Tablet,Zimbabwe,600mg,"Efavirenz 600mg, tablets, 30 Tabs",90,SO-253,18581.705
206475,2.43,0.04,Generic,Tablet,Rwanda,200mg,"Nevirapine 200mg, tablets, 60 Tabs",12077,SCMS-84960,522144.35
3000,16.44,0.27,Generic,Tablet,Ethiopia,300mg,"Abacavir 300mg, tablets, 60 Tabs",342,SO-37620,50846.17
50,83.98,0.7,Intelence,Tablet,Uganda,100mg,"Etravirine 100mg [Intelence], tablets, 120 Tabs",10,SCMS-80710,4643.06
240,7.0,0.12,Generic,Tablet - FDC,Uganda,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",23,SO-33570,2856.39
696,2.33,0.04,Generic,Tablet,Guyana,150mg,"Lamivudine 150mg, tablets, 60 Tabs",33,SO-40450,2626.9500000000003
3120,26.25,0.88,Truvada,Tablet - FDC,Côte d'Ivoire,300/200mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",798,SO-35600,85017.69
337,6.85,0.11,Norvir,Tablet,Uganda,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",55,SCMS-171970,3325.01
11352,2.91,0.05,Generic,Tablet,Tanzania,150mg,"Lamivudine 150mg, tablets, 60 Tabs",572,SO-2721,37239.729999999996
9,308.17,17.12,LAV,Test kit,Côte d'Ivoire,300mg,"HIV 2, New LAV Blot 2 HIV Kit, 18 Tests",13,SO-1278,3925.9700000000003
120,32.0,1.6,Uni-Gold,Test kit,Namibia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",41,SCMS-47150,5709.8
2500,52.8,0.07,Coartem,Tablet - FDC + blister,Nigeria,20/120mg,"Artemether/Lumefantrine 20/120mg [Coartem], scored tablets, Blister 30 x 24 Tabs",1746,SCMS-140040,143401.84
21203,3.24,0.11,Generic,Tablet,Haiti,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2471,SCMS-260970,73300.78
25000,11.22,0.19,Generic,Tablet - FDC,Rwanda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",2930,SO-36390,323678.71
9095,6.85,0.11,Generic,Tablet - FDC,Vietnam,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1736,SCMS-176300,70541.65
1608,80.0,0.8,Determine,Test kit,Burundi,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",958,SCMS-251520,143784.4
56404,13.27,0.44,Generic,Tablet - FDC,Nigeria,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",6886,SO-43431,764989.5399999999
87,95.0,3.8,Clearview,Test kit,Mali,300mg,"HIV 1/2, Clearview Complete Kit, 25 Tests",40,SCMS-153790,9609.99
90323,7.4,0.12,Generic,Tablet - FDC,Tanzania,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",9635,SO-13190,722439.32
44432,3.4,0.06,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2503,SO-2495,154994.25999999998
228,6.6,0.11,Generic,Tablet - FDC,Guyana,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",21,SO-48521,2479.83
4872,80.0,0.8,Determine,Test kit,Uganda,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1978,SCMS-264740,407095.0
2100,20.0,0.67,Generic,Tablet,Côte d'Ivoire,300/100mg,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",293,SCMS-206591,45368.74
864,6.2,0.1,Generic,Chewable/dispersible tablet,Haiti,60mg,"Abacavir 60mg, dispersible tablets, 60 Tabs",46,SCMS-138620,5668.9400000000005
789,30.82,0.1,Kaletra,Oral solution,Nigeria,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",794,SCMS-260990,30150.67
11569,9.45,0.16,Generic,Tablet - FDC,Nigeria,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1072,SO-17680,118046.05
175,90.0,0.75,Prezista,Tablet,Uganda,300mg,"Darunavir 300mg [Prezista], tablets, 120 Tabs",37,SCMS-91720,17109.0
200,20.04,0.17,Generic,Tablet,Burundi,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",53,SO-48600,5633.65
69684,7.78,0.13,Generic,Tablet - FDC,Côte d'Ivoire,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",6798,SO-41200,569107.4299999999
1697,7.53,0.13,Generic,Tablet,Nigeria,300mg,"Zidovudine 300mg, tablets, 60 Tabs",6725,SO-32971,46082.85
11326,1.95,0.01,Generic,Oral suspension,Uganda,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",4274,SO-38871,46335.95
4316,3.95,0.02,Generic,Oral solution,Côte d'Ivoire,10mg/ml,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",6634,SO-519,32636.48
70647,2.22,0.04,Generic,Tablet,Zambia,150mg,"Lamivudine 150mg, tablets, 60 Tabs",4067,SO-43150,171106.35
750,32.0,1.6,Uni-Gold,Test kit,Namibia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",265,SCMS-50140,26953.350000000002
15000,14.63,0.24,Generic,Tablet,Zambia,300mg,"Abacavir 300mg, tablets, 60 Tabs",1677,SO-41122,228268.48
46802,11.49,0.38,Generic,Tablet - FDC,Vietnam,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",5281,SCMS-177620,552045.9299999999
993,8.64,0.1,Generic,Capsule,Rwanda,200mg,"Efavirenz 200mg, capsule, 90 Caps",126,SO-41431,10266.550000000001
4484,80.0,0.8,Determine,Test kit,Pakistan,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2134,SCMS-143510,391494.93
15000,32.0,1.6,Uni-Gold,Test kit,Kenya,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",4956,SCMS-149180,516891.99
173,66.6,0.55,Prezista,Tablet,Uganda,300mg,"Darunavir 300mg [Prezista], tablets, 120 Tabs",35,SCMS-142470,11789.47
4837,13.52,0.45,Generic,Tablet - FDC,Mozambique,600/300mg,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",1102,SO-46170,73883.95
24,3.0,0.05,Generic,Tablet,Nigeria,200mg,"Nevirapine 200mg, tablets, 60 Tabs",21,SO-31170,7401.97
3493,4.22,0.14,Generic,Tablet,Tanzania,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2996,SO-39010,24403.879999999997
10,80.0,0.8,Determine,Test kit,Botswana,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",5,SCMS-92630,1568.95
40761,10.68,0.18,Generic,Tablet - FDC,Zambia,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",4221,SO-317,453573.81
30000,1.95,0.01,Generic,Oral suspension,Ethiopia,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",11101,SO-42910,91798.16
20000,11.22,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",2406,SO-36432,231030.99
950,75.0,3.0,Clearview,Test kit,Namibia,300mg,"HIV 1/2, Clearview Complete Kit, 25 Tests",760,SCMS-46050,76602.67
14146,1.95,0.01,Generic,Oral suspension,Tanzania,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",5475,SO-44380,44733.32
671,26.25,0.88,Truvada,Tablet - FDC,Nigeria,300/200mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",59,SO-27815,25094.07
601,80.0,0.8,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",264,SCMS-173131,84567.70999999999
86467,7.33,0.12,Generic,Tablet,South Africa,300mg,"Zidovudine 300mg, tablets, 60 Tabs",4364,SCMS-83820,639465.19
63785,7.82,0.26,Generic,Tablet,South Africa,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",4141,SCMS-68720,505278.45
71348,3.19,0.11,Generic,Tablet,Uganda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4334,SCMS-198700,236025.77
4,89.0,0.89,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1413,SCMS-149610,15744.13
1260,22.5,0.75,Generic,Tablet - FDC,Côte d'Ivoire,600/300mg,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",122,SO-40840,29528.41
12107,41.1,0.34,Aluvia,Tablet,Côte d'Ivoire,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",2647,SO-1111,507700.86
213,0.01,0.0,Generic,Test kit - Ancillary,Guyana,300mg,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",14,SCMS-18500,362.13
369,32.0,1.6,Uni-Gold,Test kit,Tanzania,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",113,SCMS-235360,13481.15
520,80.0,0.8,Determine,Test kit,Liberia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",252,SCMS-115350,50347.35
11181,2.91,0.05,Generic,Tablet,Tanzania,150mg,"Lamivudine 150mg, tablets, 60 Tabs",566,SO-2662,36183.37
20000,9.28,0.04,Ziagen,Oral solution,South Africa,20mg/ml,"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",7664,SCMS-104210,194208.0
602,2.35,0.04,Generic,Capsule,Guyana,15mg,"Stavudine 15mg, capsules, 60 Caps",37,SCMS-122,2074.755
108000,8.76,0.15,Generic,Tablet - FDC,Zambia,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",10865,SO-32550,961452.88
6000,3.55,0.12,Generic,Tablet,Vietnam,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",2490,SCMS-251680,25867.54
98,9.3,0.1,Generic,Tablet,Guyana,200mg,"Efavirenz 200mg, scored tablets, 90 Tabs",7,SO-45040,5230.49
76832,6.52,0.11,Generic,Tablet - FDC,Nigeria,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",6780,SO-48904,515710.61
64000,1.55,0.03,Generic,Capsule,Ethiopia,30mg,"Stavudine 30mg, capsules, 60 Caps",4228,SCMS-11070,111596.33
3399,16.96,0.09,Stocrin/Sustiva,Oral solution,Côte d'Ivoire,30mg/ml,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",1014,SCMS-100950,59835.48
595,71.99,0.72,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",200,SO-1113,44544.58
50000,12.01,0.4,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",3422,SO-1893,607397.79
431,2.9,0.05,Generic,Tablet,Guyana,150mg,"Lamivudine 150mg, tablets, 60 Tabs",377,SO-11630,6480.57
